pdbid,frame,t_infer_s
2yfe-rosetta-0748,-1.0,0.02053326740860939
2yfe-rosetta-0763,-1.0,0.02053326740860939
2yfe-rosetta-0764,-1.0,0.02053326740860939
2yfe-rosetta-0774,-1.0,0.02053326740860939
2yfe-rosetta-0780,-1.0,0.020396606996655464
2yfe-rosetta-0792,-1.0,0.020396606996655464
2yfe-rosetta-0797,-1.0,0.020396606996655464
2yfe-rosetta-0806,-1.0,0.020396606996655464
2yfe-rosetta-0827,-1.0,0.020396606996655464
2yfe-rosetta-0828,-1.0,0.020396606996655464
2yfe-rosetta-0830,-1.0,0.020396606996655464
2yfe-rosetta-0884,-1.0,0.020396606996655464
2yfe-rosetta-0895,-1.0,0.020396606996655464
2yfe-rosetta-0901,-1.0,0.020396606996655464
2yfe-rosetta-0907,-1.0,0.020396606996655464
2yfe-rosetta-0908,-1.0,0.020396606996655464
2yfe-rosetta-0911,-1.0,0.020396606996655464
2yfe-rosetta-0933,-1.0,0.020396606996655464
2yfe-rosetta-0937,-1.0,0.020396606996655464
2yfe-rosetta-0949,-1.0,0.020396606996655464
2yfe-rosetta-0963,-1.0,0.01048964448273182
2yge-boltz,-1.0,0.01048964448273182
2yge-gnina-0001,-1.0,0.01048964448273182
2yge-gnina-0002,-1.0,0.01048964448273182
2yge-gnina-0003,-1.0,0.01048964448273182
2yge-gnina-0004,-1.0,0.01048964448273182
2yge-gnina-0005,-1.0,0.01048964448273182
2yge-gnina-0006,-1.0,0.01048964448273182
2yge-gnina-0007,-1.0,0.01048964448273182
2yge-gnina-0008,-1.0,0.01048964448273182
2yge-gnina-0009,-1.0,0.01048964448273182
2yge-gnina-0010,-1.0,0.01048964448273182
2yge-gnina-0011,-1.0,0.01048964448273182
2yge-gnina-0012,-1.0,0.01048964448273182
2yge-gnina-0013,-1.0,0.01048964448273182
2yge-gnina-0014,-1.0,0.01048964448273182
2yge-gnina-0015,-1.0,0.015647822991013527
2yge-gnina-0016,-1.0,0.015647822991013527
2yge-gnina-0017,-1.0,0.015647822991013527
2yge-gnina-0018,-1.0,0.015647822991013527
2yge-gnina-0019,-1.0,0.015647822991013527
2yge-gnina-0020,-1.0,0.015647822991013527
2yge-gnina-0021,-1.0,0.015647822991013527
2yge-gnina-0022,-1.0,0.015647822991013527
2yge-gnina-0023,-1.0,0.015647822991013527
2yge-gnina-0024,-1.0,0.015647822991013527
2yge-gnina-0025,-1.0,0.015647822991013527
2yge-gnina-0026,-1.0,0.015647822991013527
2yge-gnina-0027,-1.0,0.015647822991013527
2yge-gnina-0028,-1.0,0.015647822991013527
2yge-gnina-0029,-1.0,0.015647822991013527
2yge-gnina-0030,-1.0,0.015647822991013527
2yge-gnina-0031,-1.0,0.008534690365195274
2yge-gnina-0032,-1.0,0.008534690365195274
2yge-gnina-0033,-1.0,0.008534690365195274
2yge-gnina-0034,-1.0,0.008534690365195274
2yge-gnina-0035,-1.0,0.008534690365195274
2yge-gnina-0036,-1.0,0.008534690365195274
2yge-gnina-0037,-1.0,0.008534690365195274
2yge-gnina-0038,-1.0,0.008534690365195274
2yge-gnina-0039,-1.0,0.008534690365195274
2yge-gnina-0040,-1.0,0.008534690365195274
2yge-gnina-0041,-1.0,0.008534690365195274
2yge-gnina-0042,-1.0,0.008534690365195274
2yge-gnina-0043,-1.0,0.008534690365195274
2yge-gnina-0044,-1.0,0.008534690365195274
2yge-gnina-0045,-1.0,0.008534690365195274
2yge-gnina-0046,-1.0,0.008534690365195274
2yge-gnina-0047,-1.0,0.023119095712900162
2yge-gnina-0048,-1.0,0.023119095712900162
2yge-gnina-0049,-1.0,0.023119095712900162
2yge-gnina-0050,-1.0,0.023119095712900162
2yge-gnina-0051,-1.0,0.023119095712900162
2yge-gnina-0052,-1.0,0.023119095712900162
2yge-gnina-0053,-1.0,0.023119095712900162
2yge-gnina-0054,-1.0,0.023119095712900162
2yge-gnina-0055,-1.0,0.023119095712900162
2yge-gnina-0056,-1.0,0.023119095712900162
2yge-gnina-0057,-1.0,0.023119095712900162
2yge-gnina-0058,-1.0,0.023119095712900162
2yge-gnina-0059,-1.0,0.023119095712900162
2yge-gnina-0060,-1.0,0.023119095712900162
2yge-gnina-0061,-1.0,0.023119095712900162
2yge-gnina-0062,-1.0,0.023119095712900162
2yge-gnina-0063,-1.0,0.04027336463332176
2yge-gnina-0064,-1.0,0.04027336463332176
2yge-gnina-0065,-1.0,0.04027336463332176
2yge-gnina-0066,-1.0,0.04027336463332176
2yge-gnina-0067,-1.0,0.04027336463332176
2yge-gnina-0068,-1.0,0.04027336463332176
2yge-gnina-0069,-1.0,0.04027336463332176
2yge-gnina-0070,-1.0,0.04027336463332176
2yge-gnina-0071,-1.0,0.04027336463332176
2yge-gnina-0072,-1.0,0.04027336463332176
2yge-gnina-0073,-1.0,0.04027336463332176
2yge-gnina-0074,-1.0,0.04027336463332176
2yge-gnina-0075,-1.0,0.04027336463332176
2yge-gnina-0076,-1.0,0.04027336463332176
2yge-gnina-0077,-1.0,0.04027336463332176
2yge-gnina-0078,-1.0,0.04027336463332176
2yge-gnina-0079,-1.0,0.007943732663989067
2yge-gnina-0080,-1.0,0.007943732663989067
2yge-gnina-0081,-1.0,0.007943732663989067
2yge-gnina-0082,-1.0,0.007943732663989067
2yge-gnina-0083,-1.0,0.007943732663989067
2yge-gnina-0084,-1.0,0.007943732663989067
2yge-gnina-0085,-1.0,0.007943732663989067
2yge-gnina-0086,-1.0,0.007943732663989067
2yge-gnina-0087,-1.0,0.007943732663989067
2yge-gnina-0088,-1.0,0.007943732663989067
2yge-gnina-0089,-1.0,0.007943732663989067
2yge-gnina-0090,-1.0,0.007943732663989067
2yge-gnina-0091,-1.0,0.007943732663989067
2yge-gnina-0092,-1.0,0.007943732663989067
2yge-gnina-0093,-1.0,0.007943732663989067
2yge-gnina-0094,-1.0,0.007943732663989067
2yge-gnina-0095,-1.0,0.008283834904432297
2yge-gnina-0096,-1.0,0.008283834904432297
2yge-gnina-0097,-1.0,0.008283834904432297
2yge-gnina-0098,-1.0,0.008283834904432297
2yge-gnina-0099,-1.0,0.008283834904432297
2yge-gnina-0100,-1.0,0.008283834904432297
2yge-rosetta-0005,-1.0,0.008283834904432297
2yge-rosetta-0015,-1.0,0.008283834904432297
2yge-rosetta-0017,-1.0,0.008283834904432297
2yge-rosetta-0026,-1.0,0.008283834904432297
2yge-rosetta-0048,-1.0,0.008283834904432297
2yge-rosetta-0056,-1.0,0.008283834904432297
2yge-rosetta-0070,-1.0,0.008283834904432297
2yge-rosetta-0098,-1.0,0.008283834904432297
2yge-rosetta-0105,-1.0,0.008283834904432297
2yge-rosetta-0113,-1.0,0.008283834904432297
2yge-rosetta-0114,-1.0,0.00984533503651619
2yge-rosetta-0122,-1.0,0.00984533503651619
2yge-rosetta-0132,-1.0,0.00984533503651619
2yge-rosetta-0149,-1.0,0.00984533503651619
2yge-rosetta-0172,-1.0,0.00984533503651619
2yge-rosetta-0199,-1.0,0.00984533503651619
2yge-rosetta-0205,-1.0,0.00984533503651619
2yge-rosetta-0212,-1.0,0.00984533503651619
2yge-rosetta-0218,-1.0,0.00984533503651619
2yge-rosetta-0221,-1.0,0.00984533503651619
2yge-rosetta-0228,-1.0,0.00984533503651619
2yge-rosetta-0243,-1.0,0.00984533503651619
2yge-rosetta-0245,-1.0,0.00984533503651619
2yge-rosetta-0251,-1.0,0.00984533503651619
2yge-rosetta-0263,-1.0,0.00984533503651619
2yge-rosetta-0267,-1.0,0.00984533503651619
2yge-rosetta-0281,-1.0,0.008942931890487671
2yge-rosetta-0285,-1.0,0.008942931890487671
2yge-rosetta-0301,-1.0,0.008942931890487671
2yge-rosetta-0318,-1.0,0.008942931890487671
2yge-rosetta-0328,-1.0,0.008942931890487671
2yge-rosetta-0332,-1.0,0.008942931890487671
2yge-rosetta-0337,-1.0,0.008942931890487671
2yge-rosetta-0340,-1.0,0.008942931890487671
2yge-rosetta-0355,-1.0,0.008942931890487671
2yge-rosetta-0362,-1.0,0.008942931890487671
2yge-rosetta-0370,-1.0,0.008942931890487671
2yge-rosetta-0382,-1.0,0.008942931890487671
2yge-rosetta-0392,-1.0,0.008942931890487671
2yge-rosetta-0397,-1.0,0.008942931890487671
2yge-rosetta-0410,-1.0,0.008942931890487671
2yge-rosetta-0412,-1.0,0.008942931890487671
2yge-rosetta-0434,-1.0,0.017994780093431473
2yge-rosetta-0442,-1.0,0.017994780093431473
2yge-rosetta-0447,-1.0,0.017994780093431473
2yge-rosetta-0485,-1.0,0.017994780093431473
2yge-rosetta-0491,-1.0,0.017994780093431473
2yge-rosetta-0522,-1.0,0.017994780093431473
2yge-rosetta-0543,-1.0,0.017994780093431473
2yge-rosetta-0548,-1.0,0.017994780093431473
2yge-rosetta-0564,-1.0,0.017994780093431473
2yge-rosetta-0579,-1.0,0.017994780093431473
2yge-rosetta-0580,-1.0,0.017994780093431473
2yge-rosetta-0584,-1.0,0.017994780093431473
2yge-rosetta-0585,-1.0,0.017994780093431473
2yge-rosetta-0605,-1.0,0.017994780093431473
2yge-rosetta-0607,-1.0,0.017994780093431473
2yge-rosetta-0627,-1.0,0.017994780093431473
2yge-rosetta-0631,-1.0,0.009500216692686081
2yge-rosetta-0637,-1.0,0.009500216692686081
2yge-rosetta-0641,-1.0,0.009500216692686081
2yge-rosetta-0658,-1.0,0.009500216692686081
2yge-rosetta-0662,-1.0,0.009500216692686081
2yge-rosetta-0670,-1.0,0.009500216692686081
2yge-rosetta-0690,-1.0,0.009500216692686081
2yge-rosetta-0700,-1.0,0.009500216692686081
2yge-rosetta-0725,-1.0,0.009500216692686081
2yge-rosetta-0733,-1.0,0.009500216692686081
2yge-rosetta-0757,-1.0,0.009500216692686081
2yge-rosetta-0764,-1.0,0.009500216692686081
2yge-rosetta-0768,-1.0,0.009500216692686081
2yge-rosetta-0776,-1.0,0.009500216692686081
2yge-rosetta-0778,-1.0,0.009500216692686081
2yge-rosetta-0779,-1.0,0.009500216692686081
2yge-rosetta-0811,-1.0,0.016940204426646233
2yge-rosetta-0815,-1.0,0.016940204426646233
2yge-rosetta-0819,-1.0,0.016940204426646233
2yge-rosetta-0822,-1.0,0.016940204426646233
2yge-rosetta-0824,-1.0,0.016940204426646233
2yge-rosetta-0833,-1.0,0.016940204426646233
2yge-rosetta-0852,-1.0,0.016940204426646233
2yge-rosetta-0855,-1.0,0.016940204426646233
2yge-rosetta-0857,-1.0,0.016940204426646233
2yge-rosetta-0865,-1.0,0.016940204426646233
2yge-rosetta-0880,-1.0,0.016940204426646233
2yge-rosetta-0881,-1.0,0.016940204426646233
2yge-rosetta-0889,-1.0,0.016940204426646233
2yge-rosetta-0897,-1.0,0.016940204426646233
2yge-rosetta-0918,-1.0,0.016940204426646233
2yge-rosetta-0921,-1.0,0.016940204426646233
2yge-rosetta-0939,-1.0,0.009865343570709229
2yge-rosetta-0958,-1.0,0.009865343570709229
2yge-rosetta-0962,-1.0,0.009865343570709229
2yge-rosetta-0964,-1.0,0.009865343570709229
2yge-rosetta-0965,-1.0,0.009865343570709229
2yge-rosetta-0966,-1.0,0.009865343570709229
2yge-rosetta-0968,-1.0,0.009865343570709229
2yge-rosetta-0969,-1.0,0.009865343570709229
2yge-rosetta-0982,-1.0,0.009865343570709229
2yge-rosetta-0996,-1.0,0.009865343570709229
2ymd-boltz,-1.0,0.009865343570709229
2ymd-gnina-0001,-1.0,0.009865343570709229
2ymd-gnina-0002,-1.0,0.009865343570709229
2ymd-gnina-0003,-1.0,0.009865343570709229
2ymd-gnina-0004,-1.0,0.009865343570709229
2ymd-gnina-0005,-1.0,0.009865343570709229
2ymd-gnina-0006,-1.0,0.01964247226715088
2ymd-gnina-0007,-1.0,0.01964247226715088
2ymd-gnina-0008,-1.0,0.01964247226715088
2ymd-gnina-0009,-1.0,0.01964247226715088
2ymd-gnina-0010,-1.0,0.01964247226715088
2ymd-gnina-0011,-1.0,0.01964247226715088
2ymd-gnina-0012,-1.0,0.01964247226715088
2ymd-gnina-0013,-1.0,0.01964247226715088
2ymd-gnina-0014,-1.0,0.01964247226715088
2ymd-gnina-0015,-1.0,0.01964247226715088
2ymd-gnina-0016,-1.0,0.01964247226715088
2ymd-gnina-0017,-1.0,0.01964247226715088
2ymd-gnina-0018,-1.0,0.01964247226715088
2ymd-gnina-0019,-1.0,0.01964247226715088
2ymd-gnina-0020,-1.0,0.01964247226715088
2ymd-gnina-0021,-1.0,0.01964247226715088
2ymd-gnina-0022,-1.0,0.04062328860163689
2ymd-gnina-0023,-1.0,0.04062328860163689
2ymd-gnina-0024,-1.0,0.04062328860163689
2ymd-gnina-0025,-1.0,0.04062328860163689
2ymd-gnina-0026,-1.0,0.04062328860163689
2ymd-gnina-0027,-1.0,0.04062328860163689
2ymd-gnina-0028,-1.0,0.04062328860163689
2ymd-gnina-0029,-1.0,0.04062328860163689
2ymd-gnina-0030,-1.0,0.04062328860163689
2ymd-gnina-0031,-1.0,0.04062328860163689
2ymd-gnina-0032,-1.0,0.04062328860163689
2ymd-gnina-0033,-1.0,0.04062328860163689
2ymd-gnina-0034,-1.0,0.04062328860163689
2ymd-gnina-0035,-1.0,0.04062328860163689
2ymd-gnina-0036,-1.0,0.04062328860163689
2ymd-gnina-0037,-1.0,0.04062328860163689
2ymd-gnina-0038,-1.0,0.009839368984103203
2ymd-gnina-0039,-1.0,0.009839368984103203
2ymd-gnina-0040,-1.0,0.009839368984103203
2ymd-gnina-0041,-1.0,0.009839368984103203
2ymd-gnina-0042,-1.0,0.009839368984103203
2ymd-gnina-0043,-1.0,0.009839368984103203
2ymd-gnina-0044,-1.0,0.009839368984103203
2ymd-gnina-0045,-1.0,0.009839368984103203
2ymd-gnina-0046,-1.0,0.009839368984103203
2ymd-gnina-0047,-1.0,0.009839368984103203
2ymd-gnina-0048,-1.0,0.009839368984103203
2ymd-gnina-0049,-1.0,0.009839368984103203
2ymd-gnina-0050,-1.0,0.009839368984103203
2ymd-gnina-0051,-1.0,0.009839368984103203
2ymd-gnina-0052,-1.0,0.009839368984103203
2ymd-gnina-0053,-1.0,0.009839368984103203
2ymd-gnina-0054,-1.0,0.008740060031414032
2ymd-gnina-0055,-1.0,0.008740060031414032
2ymd-gnina-0056,-1.0,0.008740060031414032
2ymd-gnina-0057,-1.0,0.008740060031414032
2ymd-gnina-0058,-1.0,0.008740060031414032
2ymd-gnina-0059,-1.0,0.008740060031414032
2ymd-gnina-0060,-1.0,0.008740060031414032
2ymd-gnina-0061,-1.0,0.008740060031414032
2ymd-gnina-0062,-1.0,0.008740060031414032
2ymd-gnina-0063,-1.0,0.008740060031414032
2ymd-gnina-0064,-1.0,0.008740060031414032
2ymd-gnina-0065,-1.0,0.008740060031414032
2ymd-gnina-0066,-1.0,0.008740060031414032
2ymd-gnina-0067,-1.0,0.008740060031414032
2ymd-gnina-0068,-1.0,0.008740060031414032
2ymd-gnina-0069,-1.0,0.008740060031414032
2ymd-gnina-0070,-1.0,0.02068474143743515
2ymd-gnina-0071,-1.0,0.02068474143743515
2ymd-gnina-0072,-1.0,0.02068474143743515
2ymd-gnina-0073,-1.0,0.02068474143743515
2ymd-gnina-0074,-1.0,0.02068474143743515
2ymd-gnina-0075,-1.0,0.02068474143743515
2ymd-gnina-0076,-1.0,0.02068474143743515
2ymd-gnina-0077,-1.0,0.02068474143743515
2ymd-gnina-0078,-1.0,0.02068474143743515
2ymd-gnina-0079,-1.0,0.02068474143743515
2ymd-gnina-0080,-1.0,0.02068474143743515
2ymd-gnina-0081,-1.0,0.02068474143743515
2ymd-gnina-0082,-1.0,0.02068474143743515
2ymd-gnina-0083,-1.0,0.02068474143743515
2ymd-gnina-0084,-1.0,0.02068474143743515
2ymd-gnina-0085,-1.0,0.02068474143743515
2ymd-gnina-0086,-1.0,0.019315294921398163
2ymd-gnina-0087,-1.0,0.019315294921398163
2ymd-gnina-0088,-1.0,0.019315294921398163
2ymd-gnina-0089,-1.0,0.019315294921398163
2ymd-gnina-0090,-1.0,0.019315294921398163
2ymd-gnina-0091,-1.0,0.019315294921398163
2ymd-gnina-0092,-1.0,0.019315294921398163
2ymd-gnina-0093,-1.0,0.019315294921398163
2ymd-gnina-0094,-1.0,0.019315294921398163
2ymd-gnina-0095,-1.0,0.019315294921398163
2ymd-gnina-0096,-1.0,0.019315294921398163
2ymd-gnina-0097,-1.0,0.019315294921398163
2ymd-gnina-0098,-1.0,0.019315294921398163
2ymd-gnina-0099,-1.0,0.019315294921398163
2ymd-gnina-0100,-1.0,0.019315294921398163
2ymd-rosetta-0020,-1.0,0.019315294921398163
2ymd-rosetta-0030,-1.0,0.037351854145526886
2ymd-rosetta-0054,-1.0,0.037351854145526886
2ymd-rosetta-0058,-1.0,0.037351854145526886
2ymd-rosetta-0062,-1.0,0.037351854145526886
2ymd-rosetta-0064,-1.0,0.037351854145526886
2ymd-rosetta-0066,-1.0,0.037351854145526886
2ymd-rosetta-0071,-1.0,0.037351854145526886
2ymd-rosetta-0084,-1.0,0.037351854145526886
2ymd-rosetta-0090,-1.0,0.037351854145526886
2ymd-rosetta-0094,-1.0,0.037351854145526886
2ymd-rosetta-0101,-1.0,0.037351854145526886
2ymd-rosetta-0119,-1.0,0.037351854145526886
2ymd-rosetta-0121,-1.0,0.037351854145526886
2ymd-rosetta-0123,-1.0,0.037351854145526886
2ymd-rosetta-0124,-1.0,0.037351854145526886
2ymd-rosetta-0125,-1.0,0.037351854145526886
2ymd-rosetta-0135,-1.0,0.022299742326140404
2ymd-rosetta-0139,-1.0,0.022299742326140404
2ymd-rosetta-0142,-1.0,0.022299742326140404
2ymd-rosetta-0149,-1.0,0.022299742326140404
2ymd-rosetta-0151,-1.0,0.022299742326140404
2ymd-rosetta-0154,-1.0,0.022299742326140404
2ymd-rosetta-0160,-1.0,0.022299742326140404
2ymd-rosetta-0161,-1.0,0.022299742326140404
2ymd-rosetta-0168,-1.0,0.022299742326140404
2ymd-rosetta-0208,-1.0,0.022299742326140404
2ymd-rosetta-0213,-1.0,0.022299742326140404
2ymd-rosetta-0228,-1.0,0.022299742326140404
2ymd-rosetta-0236,-1.0,0.022299742326140404
2ymd-rosetta-0263,-1.0,0.022299742326140404
2ymd-rosetta-0270,-1.0,0.022299742326140404
2ymd-rosetta-0282,-1.0,0.022299742326140404
2ymd-rosetta-0291,-1.0,0.00850285030901432
2ymd-rosetta-0306,-1.0,0.00850285030901432
2ymd-rosetta-0317,-1.0,0.00850285030901432
2ymd-rosetta-0337,-1.0,0.00850285030901432
2ymd-rosetta-0344,-1.0,0.00850285030901432
2ymd-rosetta-0358,-1.0,0.00850285030901432
2ymd-rosetta-0366,-1.0,0.00850285030901432
2ymd-rosetta-0369,-1.0,0.00850285030901432
2ymd-rosetta-0372,-1.0,0.00850285030901432
2ymd-rosetta-0374,-1.0,0.00850285030901432
2ymd-rosetta-0386,-1.0,0.00850285030901432
2ymd-rosetta-0405,-1.0,0.00850285030901432
2ymd-rosetta-0409,-1.0,0.00850285030901432
2ymd-rosetta-0434,-1.0,0.00850285030901432
2ymd-rosetta-0442,-1.0,0.00850285030901432
2ymd-rosetta-0452,-1.0,0.00850285030901432
2ymd-rosetta-0457,-1.0,0.014114223420619965
2ymd-rosetta-0460,-1.0,0.014114223420619965
2ymd-rosetta-0465,-1.0,0.014114223420619965
2ymd-rosetta-0466,-1.0,0.014114223420619965
2ymd-rosetta-0473,-1.0,0.014114223420619965
2ymd-rosetta-0474,-1.0,0.014114223420619965
2ymd-rosetta-0476,-1.0,0.014114223420619965
2ymd-rosetta-0492,-1.0,0.014114223420619965
2ymd-rosetta-0505,-1.0,0.014114223420619965
2ymd-rosetta-0510,-1.0,0.014114223420619965
2ymd-rosetta-0516,-1.0,0.014114223420619965
2ymd-rosetta-0533,-1.0,0.014114223420619965
2ymd-rosetta-0543,-1.0,0.014114223420619965
2ymd-rosetta-0548,-1.0,0.014114223420619965
2ymd-rosetta-0558,-1.0,0.014114223420619965
2ymd-rosetta-0566,-1.0,0.014114223420619965
2ymd-rosetta-0571,-1.0,0.012210836634039879
2ymd-rosetta-0601,-1.0,0.012210836634039879
2ymd-rosetta-0604,-1.0,0.012210836634039879
2ymd-rosetta-0605,-1.0,0.012210836634039879
2ymd-rosetta-0619,-1.0,0.012210836634039879
2ymd-rosetta-0624,-1.0,0.012210836634039879
2ymd-rosetta-0633,-1.0,0.012210836634039879
2ymd-rosetta-0635,-1.0,0.012210836634039879
2ymd-rosetta-0667,-1.0,0.012210836634039879
2ymd-rosetta-0674,-1.0,0.012210836634039879
2ymd-rosetta-0700,-1.0,0.012210836634039879
2ymd-rosetta-0724,-1.0,0.012210836634039879
2ymd-rosetta-0725,-1.0,0.012210836634039879
2ymd-rosetta-0726,-1.0,0.012210836634039879
2ymd-rosetta-0728,-1.0,0.012210836634039879
2ymd-rosetta-0729,-1.0,0.012210836634039879
2ymd-rosetta-0731,-1.0,0.029480116441845894
2ymd-rosetta-0744,-1.0,0.029480116441845894
2ymd-rosetta-0757,-1.0,0.029480116441845894
2ymd-rosetta-0798,-1.0,0.029480116441845894
2ymd-rosetta-0842,-1.0,0.029480116441845894
2ymd-rosetta-0849,-1.0,0.029480116441845894
2ymd-rosetta-0864,-1.0,0.029480116441845894
2ymd-rosetta-0881,-1.0,0.029480116441845894
2ymd-rosetta-0904,-1.0,0.029480116441845894
2ymd-rosetta-0910,-1.0,0.029480116441845894
2ymd-rosetta-0921,-1.0,0.029480116441845894
2ymd-rosetta-0927,-1.0,0.029480116441845894
2ymd-rosetta-0929,-1.0,0.029480116441845894
2ymd-rosetta-0934,-1.0,0.029480116441845894
2ymd-rosetta-0947,-1.0,0.029480116441845894
2zb1-boltz,-1.0,0.029480116441845894
2zb1-gnina-0001,-1.0,0.04935681074857712
2zb1-gnina-0002,-1.0,0.04935681074857712
2zb1-gnina-0003,-1.0,0.04935681074857712
2zb1-gnina-0004,-1.0,0.04935681074857712
2zb1-gnina-0005,-1.0,0.04935681074857712
2zb1-gnina-0006,-1.0,0.04935681074857712
2zb1-gnina-0007,-1.0,0.04935681074857712
2zb1-gnina-0008,-1.0,0.04935681074857712
2zb1-gnina-0009,-1.0,0.04935681074857712
2zb1-gnina-0010,-1.0,0.04935681074857712
2zb1-gnina-0011,-1.0,0.04935681074857712
2zb1-gnina-0012,-1.0,0.04935681074857712
2zb1-gnina-0013,-1.0,0.04935681074857712
2zb1-gnina-0014,-1.0,0.04935681074857712
2zb1-gnina-0015,-1.0,0.04935681074857712
2zb1-gnina-0016,-1.0,0.04935681074857712
2zb1-gnina-0017,-1.0,0.01001674123108387
2zb1-gnina-0018,-1.0,0.01001674123108387
2zb1-gnina-0019,-1.0,0.01001674123108387
2zb1-gnina-0020,-1.0,0.01001674123108387
2zb1-gnina-0021,-1.0,0.01001674123108387
2zb1-gnina-0022,-1.0,0.01001674123108387
2zb1-gnina-0023,-1.0,0.01001674123108387
2zb1-gnina-0024,-1.0,0.01001674123108387
2zb1-gnina-0025,-1.0,0.01001674123108387
2zb1-gnina-0026,-1.0,0.01001674123108387
2zb1-gnina-0027,-1.0,0.01001674123108387
2zb1-gnina-0028,-1.0,0.01001674123108387
2zb1-gnina-0029,-1.0,0.01001674123108387
2zb1-gnina-0030,-1.0,0.01001674123108387
2zb1-gnina-0031,-1.0,0.01001674123108387
2zb1-gnina-0032,-1.0,0.01001674123108387
2zb1-gnina-0033,-1.0,0.01708351820707321
2zb1-gnina-0034,-1.0,0.01708351820707321
2zb1-gnina-0035,-1.0,0.01708351820707321
2zb1-gnina-0036,-1.0,0.01708351820707321
2zb1-gnina-0037,-1.0,0.01708351820707321
2zb1-gnina-0038,-1.0,0.01708351820707321
2zb1-gnina-0039,-1.0,0.01708351820707321
2zb1-gnina-0040,-1.0,0.01708351820707321
2zb1-gnina-0041,-1.0,0.01708351820707321
2zb1-gnina-0042,-1.0,0.01708351820707321
2zb1-gnina-0043,-1.0,0.01708351820707321
2zb1-gnina-0044,-1.0,0.01708351820707321
2zb1-gnina-0045,-1.0,0.01708351820707321
2zb1-gnina-0046,-1.0,0.01708351820707321
2zb1-gnina-0047,-1.0,0.01708351820707321
2zb1-gnina-0048,-1.0,0.01708351820707321
2zb1-gnina-0049,-1.0,0.008149450644850731
2zb1-gnina-0050,-1.0,0.008149450644850731
2zb1-gnina-0051,-1.0,0.008149450644850731
2zb1-gnina-0052,-1.0,0.008149450644850731
2zb1-gnina-0053,-1.0,0.008149450644850731
2zb1-gnina-0054,-1.0,0.008149450644850731
2zb1-gnina-0055,-1.0,0.008149450644850731
2zb1-gnina-0056,-1.0,0.008149450644850731
2zb1-gnina-0057,-1.0,0.008149450644850731
2zb1-gnina-0058,-1.0,0.008149450644850731
2zb1-gnina-0059,-1.0,0.008149450644850731
2zb1-gnina-0060,-1.0,0.008149450644850731
2zb1-gnina-0061,-1.0,0.008149450644850731
2zb1-gnina-0062,-1.0,0.008149450644850731
2zb1-gnina-0063,-1.0,0.008149450644850731
2zb1-gnina-0064,-1.0,0.008149450644850731
2zb1-gnina-0065,-1.0,0.009781375527381897
2zb1-gnina-0066,-1.0,0.009781375527381897
2zb1-gnina-0067,-1.0,0.009781375527381897
2zb1-gnina-0068,-1.0,0.009781375527381897
2zb1-gnina-0069,-1.0,0.009781375527381897
2zb1-gnina-0070,-1.0,0.009781375527381897
2zb1-gnina-0071,-1.0,0.009781375527381897
2zb1-gnina-0072,-1.0,0.009781375527381897
2zb1-gnina-0073,-1.0,0.009781375527381897
2zb1-gnina-0074,-1.0,0.009781375527381897
2zb1-gnina-0075,-1.0,0.009781375527381897
2zb1-gnina-0076,-1.0,0.009781375527381897
2zb1-gnina-0077,-1.0,0.009781375527381897
2zb1-gnina-0078,-1.0,0.009781375527381897
2zb1-gnina-0079,-1.0,0.009781375527381897
2zb1-gnina-0080,-1.0,0.009781375527381897
2zb1-gnina-0081,-1.0,0.018470078706741333
2zb1-gnina-0082,-1.0,0.018470078706741333
2zb1-gnina-0083,-1.0,0.018470078706741333
2zb1-gnina-0084,-1.0,0.018470078706741333
2zb1-gnina-0085,-1.0,0.018470078706741333
2zb1-gnina-0086,-1.0,0.018470078706741333
2zb1-gnina-0087,-1.0,0.018470078706741333
2zb1-gnina-0088,-1.0,0.018470078706741333
2zb1-gnina-0089,-1.0,0.018470078706741333
2zb1-gnina-0090,-1.0,0.018470078706741333
2zb1-gnina-0091,-1.0,0.018470078706741333
2zb1-gnina-0092,-1.0,0.018470078706741333
2zb1-gnina-0093,-1.0,0.018470078706741333
2zb1-gnina-0094,-1.0,0.018470078706741333
2zb1-gnina-0095,-1.0,0.018470078706741333
2zb1-gnina-0096,-1.0,0.018470078706741333
2zb1-gnina-0097,-1.0,0.008629048243165016
2zb1-gnina-0098,-1.0,0.008629048243165016
2zb1-gnina-0099,-1.0,0.008629048243165016
2zb1-gnina-0100,-1.0,0.008629048243165016
2zb1-rosetta-0016,-1.0,0.008629048243165016
2zb1-rosetta-0020,-1.0,0.008629048243165016
2zb1-rosetta-0030,-1.0,0.008629048243165016
2zb1-rosetta-0032,-1.0,0.008629048243165016
2zb1-rosetta-0036,-1.0,0.008629048243165016
2zb1-rosetta-0045,-1.0,0.008629048243165016
2zb1-rosetta-0050,-1.0,0.008629048243165016
2zb1-rosetta-0061,-1.0,0.008629048243165016
2zb1-rosetta-0064,-1.0,0.008629048243165016
2zb1-rosetta-0078,-1.0,0.008629048243165016
2zb1-rosetta-0083,-1.0,0.008629048243165016
2zb1-rosetta-0087,-1.0,0.008629048243165016
2zb1-rosetta-0122,-1.0,0.04019930399954319
2zb1-rosetta-0125,-1.0,0.04019930399954319
2zb1-rosetta-0128,-1.0,0.04019930399954319
2zb1-rosetta-0129,-1.0,0.04019930399954319
